views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,ad_revenue_usd,year,month,day,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,device_Mobile,device_TV,device_Tablet,country_CA,country_DE,country_IN,country_UK,country_US
10140,805,353,22378.54914891773,22.751765850737748,919941,178.24080767151554,2024,12,12,0,0,0,0,0,0,0,1,0,0,0,0,0
9816,977,86,51649.67125212561,24.035388019065643,732162,312.9195913890291,2024,9,5,1,0,0,0,0,0,0,0,0,0,0,1,0
9941,1854,468,40868.49049007667,26.589681717542373,670199,284.381505686036,2024,10,16,0,1,0,0,0,0,0,1,0,0,0,1,0
10071,331,496,29809.26170833884,10.726658329053732,542694,207.22463642742545,2024,9,5,0,0,0,0,1,0,1,0,0,0,0,0,1
9969,1662,234,54163.82936024378,2.678704119034034,85947,339.88693408526944,2025,1,14,0,1,0,0,0,0,0,0,0,0,0,1,0
10099,510,0,25972.342296735147,2.779929979435922,647446,192.46089414188788,2024,7,2,0,0,0,0,1,0,1,0,0,0,1,0,0
10139,1386,0,17763.20374289398,10.828102895971863,318637,168.83409298761376,2025,6,4,0,0,1,0,0,0,0,1,0,0,0,0,1
10018,1407,175,50762.51197536096,27.44162976575206,507668,318.7097825566713,2024,9,18,0,0,0,0,1,0,0,1,1,0,0,0,0
9946,1242,493,59139.71948637688,25.61792288799161,204417,360.4589428621843,2024,12,30,0,1,0,0,0,1,0,0,0,0,0,0,0
9990,1484,128,44210.48294211012,22.16806509330187,580925,288.18973747209014,2025,6,8,0,1,0,0,0,1,0,0,0,0,0,1,0
10062,360,366,44273.604910887625,5.893841838905889,279019,273.6344824136002,2024,9,28,0,0,1,0,0,0,0,0,0,1,0,0,0
10000,970,331,59144.77308463671,26.366470637876738,54696,353.30481856040484,2024,8,24,1,0,0,0,0,0,1,0,0,1,0,0,0
9965,1964,433,50301.82762933409,7.22033856354332,487134,330.2694110577275,2025,5,17,0,0,1,0,0,0,1,0,0,0,0,0,0
10056,1053,0,0.0,17.429257506965005,278438,220.8739451591437,2025,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0
9800,365,250,47225.40537939559,22.193948230448797,276092,284.27793196254805,2025,5,6,0,0,1,0,0,0,1,0,1,0,0,0,0
9950,1933,301,21887.27710539189,28.13684303380436,528429,193.42830448464315,2025,5,15,0,0,0,0,1,0,1,0,0,0,0,0,1
10026,567,302,17521.56214794153,12.784550733035047,805130,149.78123954438567,2025,1,28,0,1,0,0,0,1,0,0,0,0,0,0,0
9855,1285,0,15365.175546168588,22.482818746097852,377779,148.2113192293436,2024,10,15,0,0,0,0,0,0,1,0,0,0,0,0,0
10010,1741,161,53004.68405990235,29.892185709519143,185769,334.7388524373167,2024,8,3,0,1,0,0,0,0,0,1,0,1,0,0,0
10080,1334,305,57310.027884154944,4.040007692406637,733173,350.88100336731446,2025,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0
9887,1075,373,19526.61418508293,4.816418588305455,729128,168.46136125816685,2025,1,18,0,0,0,0,0,1,0,0,1,0,0,0,0
9962,251,288,40505.8149869491,26.18956633367316,706627,252.1360282040164,2024,8,9,0,1,0,0,0,0,0,1,0,0,0,0,1
9913,583,402,36888.21942258615,25.71513363008749,939785,242.49099470656665,2024,11,23,0,0,0,0,0,0,0,1,0,0,0,0,1
9962,540,50,0.0,21.31257424440041,674108,171.4552641520015,2024,11,20,0,0,0,0,0,0,1,0,0,0,1,0,0
9994,591,488,20394.875593956716,4.55660302174894,202747,166.7701897075643,2025,1,30,1,0,0,0,0,1,0,0,0,0,0,0,1
10001,1556,130,56037.90424817827,13.63302650395906,482377,345.2797156056069,2024,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10085,896,363,37214.25906725985,13.510883040254498,185086,249.6336423730029,2025,3,26,0,0,0,0,0,0,0,0,1,0,0,0,0
10034,1558,353,42586.13329098861,12.816046245861678,130128,285.8999587148154,2025,5,26,0,1,0,0,0,1,0,0,1,0,0,0,0
9941,504,75,22021.425061600858,18.13932228269967,259775,165.56878823043309,2024,9,24,0,1,0,0,0,0,0,1,1,0,0,0,0
9981,889,134,16032.114917089586,23.6870199850431,443101,145.1715719988754,2024,10,5,0,0,0,1,0,1,0,0,0,0,0,0,0
9895,827,52,21709.44080217437,27.45053658588085,249445,169.01445491623093,2024,12,5,0,0,0,1,0,0,1,0,0,0,0,1,0
9995,1119,50,57284.78848977424,24.243289766931976,112757,342.24107235747897,2025,5,20,0,0,0,0,1,0,1,0,0,1,0,0,0
9983,1057,393,51605.38998719059,20.18700041452241,36865,320.2324667581776,2024,12,17,1,0,0,0,0,0,0,1,0,0,1,0,0
9889,612,351,15467.117030019645,9.23736701498462,988374,140.99727200550274,2024,10,26,0,0,0,0,1,0,0,0,1,0,0,0,0
9988,954,201,16236.927139853584,29.64874210255491,707578,148.44236978434105,2025,2,9,0,0,0,0,1,1,0,0,0,1,0,0,0
10061,727,0,39349.41244435201,7.673720054996783,691421,253.3186534830468,2024,12,7,0,0,1,0,0,0,0,1,0,0,0,0,0
10053,546,356,58759.82157866453,8.253116061385212,486576,344.9083482168278,2024,10,15,0,1,0,0,0,0,1,0,0,0,0,0,1
10150,426,163,54803.82966653863,8.233853146645727,80707,321.3834500568334,2025,2,11,0,1,0,0,0,0,0,1,0,0,1,0,0
9862,592,77,49123.51482359468,25.545998536586477,335804,294.4777980517896,2024,12,20,1,0,0,0,0,0,1,0,1,0,0,0,0
9935,1727,287,25462.75238051584,29.357209530053595,895173,206.42563683978057,2025,2,28,0,0,0,0,0,1,0,0,0,1,0,0,0
10076,509,157,31745.207428803496,26.444813731450985,485395,213.61060984576235,2025,2,11,0,1,0,0,0,1,0,0,0,0,0,1,0
10124,1678,270,57110.39514711694,8.46391160403272,601610,355.4799768571912,2024,11,12,0,0,0,1,0,1,0,0,0,1,0,0,0
10027,1682,110,36003.947207502584,14.957650480332587,61807,252.78623990304624,2025,5,8,0,1,0,0,0,0,0,1,0,0,1,0,0
10045,219,193,55174.94983364199,8.548220851339943,438025,319.54385670232443,2025,3,7,0,0,0,0,1,0,0,0,0,1,0,0,0
9946,1421,82,51136.67971605497,17.259422663240365,569602,318.74086059110977,2025,6,8,0,0,0,1,0,0,0,1,0,1,0,0,0
9983,1124,252,59885.684618436,16.36438755593653,858086,357.9983471620465,2024,11,18,0,0,0,1,0,0,0,0,0,0,0,0,1
9859,1866,152,21088.305148897896,20.346227988464385,246342,185.4749088284784,2025,1,22,0,1,0,0,0,1,0,0,0,1,0,0,0
9843,1508,210,30271.622544235022,19.3932055597498,942995,223.530414366425,2024,10,2,1,0,0,0,0,0,0,0,1,0,0,0,0
10039,1369,341,36812.66304070607,21.21558129119416,762337,255.25212138145116,2025,3,15,0,0,1,0,0,0,0,1,0,0,0,1,0
10076,1201,167,42185.73816340289,24.510808093532887,657895,274.898385812807,2025,2,20,0,0,0,1,0,0,0,0,0,0,0,0,0
10011,799,184,46922.5818774198,11.750991203300918,548216,290.27459833028075,2025,4,16,0,0,0,1,0,0,0,1,0,0,0,0,1
9937,620,140,50452.2599104507,28.457412896658045,513998,302.6970427080217,2025,1,6,1,0,0,0,0,0,1,0,0,0,0,0,1
9756,1691,467,52572.32267354349,4.932342788578371,116149,335.77699161252843,2024,9,15,1,0,0,0,0,0,0,1,0,0,1,0,0
10003,234,474,53999.960549942014,23.047476098022333,117887,318.8729475727851,2024,6,28,0,0,0,1,0,0,0,0,0,1,0,0,0
9798,655,255,16639.62504727661,10.92246047836019,145452,145.14002745000408,2024,10,7,0,1,0,0,0,0,1,0,0,0,0,1,0
10042,539,193,18206.36692239354,4.66516176748553,843628,150.738475111325,2025,4,26,0,0,1,0,0,0,0,1,0,0,0,0,0
9826,1479,211,44242.38612905582,2.174155576491555,387339,288.82625520735564,2025,3,29,0,0,0,1,0,0,0,1,1,0,0,0,0
9890,820,76,21479.996820815297,18.90525281709258,364762,168.1988661035497,2024,7,3,0,0,1,0,0,0,1,0,1,0,0,0,0
9951,1415,241,32380.65277731715,13.588352668525811,261878,232.9706192538024,2024,11,12,1,0,0,0,0,1,0,0,0,1,0,0,0
9957,715,89,0.0,25.70064993332633,771298,189.61146671425584,2024,11,18,0,0,0,0,1,0,0,0,0,0,0,0,1
9991,1915,275,45614.66844291758,5.279528190450663,710586,304.7493201335324,2025,1,30,0,0,1,0,0,0,1,0,0,0,0,0,1
9982,425,104,24957.98401214456,10.999140379834394,809926,178.76755867647296,2024,7,30,0,0,0,0,1,0,1,0,0,1,0,0,0
9995,1178,389,27681.660742890497,9.357897209852789,494372,209.51663659040736,2024,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1
9992,1259,404,21902.320501834693,17.00060590264352,45818,183.9040854625213,2024,11,5,0,0,0,0,1,0,1,0,0,1,0,0,0
10102,574,498,19705.23765574049,18.136345346325843,20190,163.96127802310423,2025,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0
9895,0,449,16010.757703410867,27.149772335721533,790716,156.0351907742556,2024,11,2,0,0,0,0,1,0,0,0,1,0,0,0,0
10251,997,184,32461.236657406305,11.444520694236209,514846,226.74966040154573,2024,9,3,0,0,0,0,0,1,0,0,1,0,0,0,0
9864,1321,102,38969.11117022717,9.801880912966045,744716,259.5741841408054,2024,9,20,0,0,0,0,1,0,0,1,0,0,0,0,0
9848,0,268,30549.96484569825,22.37216253485448,107210,220.2625106286693,2025,4,19,0,1,0,0,0,0,0,1,0,0,1,0,0
10063,1322,177,35700.93085826676,3.934012870664872,281798,246.5093384407282,2024,10,27,0,0,0,0,1,0,0,1,1,0,0,0,0
9817,304,442,39651.00643128787,20.696595659576516,180604,250.9082777047464,2024,8,8,0,0,0,0,1,0,0,0,0,0,0,0,1
9971,203,401,33420.417585938965,6.463946351053876,509731,219.8957407917206,2025,6,8,0,0,0,0,1,0,0,1,1,0,0,0,0
10107,746,239,28824.87109402036,12.8256670411022,440569,205.4868675650393,2024,10,26,0,0,0,0,1,0,0,1,1,0,0,0,0
9867,0,78,15421.272805929317,22.23034633554405,78437,143.15867521102183,2024,6,22,0,0,1,0,0,0,1,0,0,1,0,0,0
9919,1655,358,54061.33752802647,19.28405375744251,930923,341.1541332521736,2024,7,7,0,0,1,0,0,0,0,0,0,0,0,0,1
9916,1649,261,26882.97917312587,27.902008548825982,29057,211.2348646202493,2024,7,18,0,0,0,0,1,1,0,0,0,1,0,0,0
10091,577,445,47856.62166699648,12.509262685277047,525729,295.765300425684,2025,4,14,0,0,0,0,0,1,0,0,0,0,0,0,1
9966,698,89,24550.392046898865,9.501112059525289,30460,181.19692241657168,2024,7,7,0,1,0,0,0,0,1,0,0,1,0,0,0
9875,730,327,45390.54363903779,22.84626989092573,335733,283.6150000112521,2024,6,10,1,0,0,0,0,0,0,1,1,0,0,0,0
10065,797,137,20829.10316181182,3.2267637148912445,321947,166.69514289182072,2025,4,2,0,0,0,1,0,0,0,1,1,0,0,0,0
10058,659,486,59989.89844973357,19.059135167920918,692105,354.91016808569464,2025,2,8,0,1,0,0,0,1,0,0,0,0,0,0,0
9969,228,246,43578.10513005692,29.91297561844753,89379,265.5397445528482,2025,2,6,0,0,0,0,0,0,0,1,0,0,0,1,0
10045,898,141,0.0,17.34713774562693,806149,346.2893926091657,2024,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9842,1540,348,52249.35307854277,27.399100673349363,897567,330.0618486152552,2025,1,23,0,0,1,0,0,0,0,1,1,0,0,0,0
10116,1360,476,17965.389452664953,4.373718616825618,218972,168.96278424654815,2024,11,16,0,0,0,0,1,1,0,0,0,0,1,0,0
9865,705,260,35547.40157873953,8.753953084335727,495372,235.57581523122943,2025,4,27,0,0,1,0,0,1,0,0,0,0,1,0,0
9887,326,455,57589.04496413785,22.27964788326772,352937,336.4440852252663,2025,4,9,1,0,0,0,0,0,0,0,1,0,0,0,0
9912,395,189,44077.77357831149,7.774763101181779,443900,269.48906562940635,2025,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0
9994,1866,301,41744.428042898224,25.3231217230748,415005,286.1232557568594,2025,2,17,0,1,0,0,0,1,0,0,1,0,0,0,0
10101,502,277,58870.19202993799,27.440890696719745,242710,343.5647481807601,2024,6,12,0,0,1,0,0,0,0,0,0,0,0,1,0
10001,1736,485,57545.65840691301,8.272952364020032,792179,361.5833098585241,2024,11,6,0,0,0,1,0,1,0,0,0,0,0,1,0
9931,1042,56,56910.82087850702,13.075519987752353,700235,338.92422154477003,2024,7,20,0,0,0,0,0,0,0,1,0,0,0,0,1
9949,378,462,50611.821297546594,21.084210123099005,878280,304.88681346018706,2024,10,5,0,0,0,1,0,0,0,0,0,0,1,0,0
9915,785,341,0.0,4.7237612888529945,4125,209.31213590340545,2024,9,19,0,0,0,1,0,0,0,0,1,0,0,0,0
9790,0,461,37898.2810429001,14.585066984471531,261189,252.5073497473384,2024,8,30,0,1,0,0,0,0,0,0,0,0,0,0,1
9721,1021,175,48701.96269034277,20.08230443738685,287341,300.8134447196828,2025,3,14,0,0,0,0,1,0,0,1,0,0,0,0,1
10158,1600,198,29915.847358292154,10.45097999654148,532972,224.8693615457375,2024,11,20,0,0,0,1,0,0,1,0,0,0,0,0,0
9708,818,168,25865.53869266393,22.023107967006037,920304,189.4732299062134,2025,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0
9884,685,444,20681.032062939063,27.55311329835674,470285,168.40550897190494,2024,10,11,0,0,0,0,1,0,0,0,0,0,1,0,0
9990,1309,67,0.0,10.758493425534066,679369,213.92862388401704,2025,5,8,1,0,0,0,0,0,0,1,0,1,0,0,0
10051,380,0,39157.98631411897,21.954567524300696,313073,245.1281889170317,2024,12,2,1,0,0,0,0,1,0,0,0,1,0,0,0
9963,1954,258,27583.51531729089,5.559749110311031,269907,219.97303613092325,2024,11,2,1,0,0,0,0,0,0,1,0,0,1,0,0
9999,1038,180,44133.17862692751,15.52818387351878,741142,281.10036025432,2024,12,7,0,0,0,1,0,0,0,0,0,0,1,0,0
9993,674,293,23880.811128411453,26.898368443593327,210760,181.2745633105094,2024,6,10,0,0,0,1,0,0,1,0,0,0,0,0,0
10066,202,494,19988.0704975796,28.65104051806305,188745,158.64468493650753,2024,8,1,0,0,0,1,0,0,0,1,0,1,0,0,0
10046,1301,320,0.0,28.34615151535915,44422,197.05443887324617,2024,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1
9939,270,302,39918.24310866342,4.04514799469411,811396,249.81324320571065,2024,6,25,0,1,0,0,0,0,0,1,1,0,0,0,0
10070,785,85,38135.29399175224,12.121179006981968,256755,247.21185844942715,2024,6,17,0,1,0,0,0,0,0,1,0,0,0,1,0
10120,1041,87,60562.44698775289,26.760418734268484,764240,357.6403279750609,2024,7,6,1,0,0,0,0,0,0,0,0,1,0,0,0
9778,1469,480,43773.41285575173,13.148467458395126,724497,290.8166893559652,2024,12,12,0,0,1,0,0,0,0,1,0,0,1,0,0
9937,1950,495,28114.58890676955,6.941023587119139,907839,226.34598438204927,2025,4,8,0,0,0,0,1,1,0,0,0,0,0,0,1
10138,439,489,27843.53671413147,8.095698684595419,660652,200.0421747210545,2025,2,19,1,0,0,0,0,1,0,0,0,0,0,1,0
9854,1510,0,49617.6276390464,3.406214259067616,38617,316.13577343834004,2025,2,23,0,1,0,0,0,0,0,0,0,0,0,1,0
10076,1596,55,40137.173406514434,20.157187806516458,757674,270.1043748738217,2025,3,28,0,0,1,0,0,0,1,0,1,0,0,0,0
9972,796,403,53744.76904280746,5.3989255837984,504340,325.9473058987261,2024,11,5,0,0,0,0,1,0,0,1,0,1,0,0,0
9776,1687,0,57270.8893957226,19.048785994042028,88926,357.84369905079035,2024,9,3,0,0,1,0,0,0,0,1,0,0,0,1,0
9913,1173,299,32203.37522533508,16.355952130408635,200806,228.7743701531099,2024,8,11,0,0,1,0,0,0,0,1,0,0,0,0,0
9918,956,385,16729.771734911978,21.090023027864653,622944,153.5980232263403,2024,12,16,0,0,0,0,1,0,0,0,0,0,0,0,0
9980,1925,145,46160.764804455466,2.6614375180093077,200308,305.204114315978,2025,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
9893,708,279,35253.13451590358,29.18434885857273,888133,234.7124954194777,2024,12,19,0,0,0,1,0,1,0,0,0,0,1,0,0
9834,823,326,38260.27769838984,11.640275530052907,740498,251.36671712842576,2025,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0
9887,1512,240,0.0,7.577991094197401,933902,277.36884057993274,2024,7,20,0,1,0,0,0,0,0,1,0,0,1,0,0
10117,1528,326,58040.42810506551,29.30462655720443,406650,358.2125665536706,2025,3,26,0,0,1,0,0,0,0,0,0,1,0,0,0
10047,1975,202,47568.89795776979,18.058916325440745,469486,314.0309513364739,2024,10,7,1,0,0,0,0,0,1,0,0,1,0,0,0
10185,268,88,0.0,19.274767422976552,316907,253.3874368831409,2024,8,27,1,0,0,0,0,0,0,1,0,0,0,1,0
9913,1776,197,57801.781690766926,13.220196590868625,564986,358.0698342637038,2024,10,3,0,0,1,0,0,0,0,0,0,0,0,1,0
9929,1803,336,58089.57807774276,27.815050755888446,706056,362.3631273673287,2025,1,20,0,0,0,0,0,1,0,0,0,0,0,1,0
9967,567,112,26130.115760310528,18.895151206275127,731625,186.79356257228244,2024,6,23,0,0,0,0,0,0,0,1,0,0,0,0,1
10029,1614,189,0.0,20.893587869313716,965780,244.19170604784856,2024,11,28,0,0,0,0,0,1,0,0,0,0,0,0,1
9991,266,85,56469.27290219326,18.090064485837548,881661,324.31619927612843,2025,1,22,0,0,1,0,0,0,0,0,0,0,0,0,1
10053,1892,0,51824.37471712555,25.047168567355605,374843,334.7435553912172,2025,3,12,0,0,0,0,0,0,0,1,0,0,1,0,0
10005,1899,313,33400.42378138028,20.350567183854608,732373,247.6158951348111,2025,6,8,0,1,0,0,0,1,0,0,0,0,0,1,0
9979,1932,410,19524.667658651924,15.820860066580112,614334,184.29703339725015,2024,8,6,0,1,0,0,0,0,1,0,1,0,0,0,0
9899,1068,483,42108.82259284711,11.483047434512406,649581,276.75881051452745,2024,8,17,0,0,1,0,0,0,0,1,0,0,0,0,1
10144,1643,425,34355.25073761575,3.935190892239112,96537,250.366726788376,2024,10,28,0,0,0,0,1,0,0,1,0,1,0,0,0
9981,900,465,37052.341743391335,24.32672771933378,547859,250.1502558405305,2024,10,8,0,0,0,0,1,0,0,1,0,0,0,1,0
10005,0,145,50740.27250584487,21.445047925633872,616422,317.3340840143637,2025,4,7,0,1,0,0,0,1,0,0,0,1,0,0,0
9840,0,199,43017.361409981095,29.111504074688625,302754,278.4144434358154,2024,12,13,0,1,0,0,0,0,0,1,0,0,0,1,0
10114,1808,347,37424.33820656795,26.398244490451543,567638,266.1750370219303,2025,1,9,0,0,1,0,0,1,0,0,0,0,0,0,1
10082,873,389,37054.76579263433,7.706367531833717,96497,248.91763651697596,2025,5,26,0,0,0,0,1,0,0,0,0,0,1,0,0
9913,1017,194,37954.107531754,22.381663547247197,398138,251.40050384522303,2025,3,25,0,1,0,0,0,0,0,1,0,0,0,0,0
9877,966,0,28964.94822975314,14.156302618476008,381389,209.95039533969876,2024,11,28,0,0,0,0,0,0,1,0,0,0,0,0,0
10009,1996,118,30487.204213675315,18.52792208043734,571287,232.21789858898975,2025,4,7,0,0,0,0,0,0,0,1,0,0,0,1,0
9892,1733,296,33212.13734022179,24.99168312531252,304663,242.99415210848449,2024,9,30,0,0,0,1,0,0,0,0,0,0,0,1,0
9867,801,142,47216.92890014999,20.742902572856075,801220,290.22451718328443,2024,7,25,0,0,0,1,0,0,0,1,0,0,0,0,1
10052,791,485,48535.47973892034,19.67865758089682,429981,303.12818318089234,2025,1,20,0,0,0,0,1,0,0,1,0,0,1,0,0
10114,757,394,29232.628203499997,5.809592355958502,910038,210.29882623775947,2025,5,2,1,0,0,0,0,1,0,0,1,0,0,0,0
10021,1433,90,20929.15839563867,6.846548797908424,253455,177.0609500681727,2024,10,16,0,1,0,0,0,1,0,0,0,0,1,0,0
10134,1449,123,45829.60227665083,11.980963746575268,673524,295.8859358480887,2024,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9912,1590,420,41364.41761087645,29.009609596672306,223967,281.20601647850447,2025,5,5,0,0,0,0,1,0,0,1,1,0,0,0,0
10021,1162,170,53662.56395353722,22.30616168710008,324976,328.10097418552886,2024,12,28,1,0,0,0,0,0,0,0,0,0,1,0,0
9735,922,57,16195.842565948264,29.32592728298788,814816,143.9054716553211,2025,1,16,0,0,0,1,0,0,0,1,0,0,0,0,0
10069,381,180,46514.85607125886,16.88830883855823,858806,281.401500598326,2025,2,17,0,0,0,0,0,0,0,1,1,0,0,0,0
9854,1785,416,40342.73824635994,10.01762312263226,164643,279.36985415385203,2025,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0
9920,880,97,37109.12120071138,20.21491518563667,180644,243.43141795400467,2024,12,19,0,0,0,0,0,0,0,0,0,0,0,1,0
9995,1199,141,58032.25092170607,28.08168257053215,497607,348.7040479035819,2025,1,8,0,1,0,0,0,0,1,0,1,0,0,0,0
9924,1329,149,16839.771994760053,24.327613756621904,928279,156.5025529982524,2024,10,27,0,0,0,0,1,0,1,0,0,0,0,0,1
9926,1169,358,19073.26464898498,16.538299933535452,747119,167.88503485422123,2025,3,15,0,1,0,0,0,1,0,0,0,0,0,0,0
9966,805,269,33881.62738224474,23.47664848671525,750276,230.12213444397744,2024,10,16,0,0,0,0,1,1,0,0,0,0,0,0,0
9846,570,392,33570.39584227944,26.9813007343352,645358,226.10459162425573,2024,12,28,0,0,0,0,0,0,1,0,0,0,1,0,0
9983,664,364,0.0,21.226720013462263,163040,202.187213479562,2024,11,24,0,0,0,0,1,0,0,0,0,0,0,0,1
9821,1824,477,40148.211655439714,24.944410069388898,258726,279.9995438596431,2025,3,30,1,0,0,0,0,0,0,0,0,0,0,1,0
10071,249,386,30977.434879778903,17.806152349943538,394740,209.43205888367623,2024,7,25,0,0,1,0,0,0,0,1,0,0,0,0,1
10082,914,186,0.0,6.86541698247542,228407,156.75073147920747,2024,10,10,0,0,1,0,0,0,1,0,0,0,0,0,1
10143,0,0,46261.6438380049,12.792501950134282,784866,306.1165097275276,2024,12,7,1,0,0,0,0,0,0,0,0,0,1,0,0
10153,1202,470,33811.366960977095,23.522306296087336,974861,241.0432693477968,2024,8,16,0,0,1,0,0,1,0,0,0,0,0,0,0
10082,1087,447,22504.043605990788,28.67834969734419,654562,184.99269743298208,2025,6,7,0,1,0,0,0,0,1,0,0,0,0,0,1
9960,1951,66,16383.68991209946,28.069124006326625,600153,163.80389478114904,2024,11,9,0,0,1,0,0,0,0,1,1,0,0,0,0
10006,537,199,51478.385111542535,11.530548258156974,577676,307.48176724386,2024,8,14,0,0,1,0,0,0,0,1,0,0,0,0,1
9961,790,439,39847.25415003956,8.43037276830113,339317,260.8852823297288,2024,7,5,1,0,0,0,0,0,0,1,0,1,0,0,0
10073,1331,242,17204.42460715217,9.131294420021389,663164,160.63086777881117,2024,10,16,0,0,1,0,0,0,0,0,0,0,1,0,0
10011,1465,475,0.0,16.427307436485687,545758,363.1032523095407,2025,5,11,0,1,0,0,0,1,0,0,0,1,0,0,0
9978,1618,103,18806.62266852676,17.318668925449597,884649,170.2332285058335,2025,1,13,0,0,0,0,1,0,0,0,0,1,0,0,0
10009,521,436,20841.50889581645,29.474346277092483,811976,166.85715726054272,2025,5,9,1,0,0,0,0,0,0,0,0,0,1,0,0
10088,702,339,42808.66851693267,6.075916261790675,174985,272.2774737071377,2024,7,11,0,0,1,0,0,0,0,1,0,0,1,0,0
9951,1546,137,19658.675797178927,21.572344981398032,64683,173.45646338260792,2024,10,13,0,0,1,0,0,0,0,1,0,0,0,0,1
9978,914,107,21358.53783022688,27.24314324840389,236386,170.23317698180543,2025,2,3,0,0,0,0,1,0,1,0,0,0,1,0,0
10101,1893,389,38630.38656555207,4.670103098859868,174856,273.97605367290697,2025,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0
10088,317,373,19664.20559588452,7.496163956541564,109489,157.12931683508924,2024,8,9,0,0,0,0,1,0,1,0,0,0,0,1,0
10009,1591,423,44712.26463103101,24.72252602446372,656350,297.56371823649425,2024,8,30,0,1,0,0,0,0,0,1,1,0,0,0,0
9916,650,354,50334.68573131481,10.847469032227425,519642,306.2270307511181,2024,7,28,0,0,0,0,1,0,0,1,0,1,0,0,0
9752,239,0,18712.5558507042,22.29940787378341,786648,143.9999098308608,2025,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1
10034,1953,87,55841.11381909948,29.14395262439906,312340,350.6082057875859,2024,8,16,0,1,0,0,0,0,1,0,0,0,1,0,0
10057,1295,489,0.0,17.1021559631401,843985,242.2534859311756,2025,3,11,0,0,0,1,0,0,1,0,0,0,0,0,1
10129,1133,418,31059.758659115043,21.202361127148247,68529,225.8659947734565,2025,5,2,0,0,0,1,0,0,1,0,0,1,0,0,0
9860,1841,0,53771.713142432185,2.325923867526494,242150,339.3781514503031,2024,9,9,0,0,0,1,0,0,1,0,1,0,0,0,0
10145,1043,356,19467.240927671108,11.592458937578373,372712,168.683545056689,2024,8,5,0,0,0,1,0,0,0,1,0,0,0,1,0
9859,863,114,15109.220120550868,15.988662481988476,849296,139.39426539756784,2024,10,11,0,1,0,0,0,1,0,0,0,0,0,0,0
10071,368,203,24396.68030148556,14.060806784141056,184464,177.30686608145504,2024,9,27,0,1,0,0,0,0,1,0,0,0,0,0,1
9974,1401,111,52780.44679808663,17.879289333381685,686641,326.79103632308966,2024,9,4,0,0,0,0,0,0,1,0,0,1,0,0,0
10002,1964,146,56541.336778247365,4.024558252676084,508902,354.9458139954153,2025,5,18,0,0,0,1,0,0,0,0,0,0,0,1,0
9971,764,489,57472.47007474186,3.6032005929217577,380966,344.444592045969,2024,7,26,0,0,1,0,0,0,0,0,0,1,0,0,0
9997,995,254,35441.123189507365,23.4638270242354,516348,240.6437419038357,2024,11,24,0,0,0,1,0,1,0,0,0,0,0,0,1
10091,1246,0,32908.49287938354,18.53037924838683,376070,234.34954857665136,2025,4,26,0,0,0,1,0,0,0,0,1,0,0,0,0
9968,643,262,45001.64397675466,10.493043716170437,638187,279.6536076810631,2024,9,1,1,0,0,0,0,0,1,0,0,1,0,0,0
9965,1726,0,39460.77226536197,10.372875688732767,824395,275.2229650690829,2025,2,20,1,0,0,0,0,0,1,0,0,0,1,0,0
9964,1475,176,34208.773910598284,7.93165125887538,148861,241.5711599104995,2024,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1
